Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Children,Total_Spending,Total_Purchases,Tenure
Graduation,Married,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,53,1,45,5,4835
Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,78,0,1899,20,4369
PhD,Together,,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54,1,42,4,4323
2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,2,22,4,4517
Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,46,2,41,4,4764
Graduation,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,47,0,1440,20,4262
Master,Married,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,54,2,325,11,4465
Graduation,Together,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,53,1,95,7,4473
PhD,Together,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54,1,42,4,4323
2n Cycle,Single,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,51,2,72,4,4801
PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,54,1,20,5,4249
Master,Married,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,70,2,789,21,4538
Graduation,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,52,2,15,3,4242
Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,54,1,59,6,4346
Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,58,1,908,21,4638
PhD,Married,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,57,2,417,12,4770
Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,65,2,289,11,4877
Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,54,1,769,20,4296
Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,73,1,188,8,4273
Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,69,1,354,11,4889
Master,Married,44511.0,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,56,1,727,20,4829
PhD,Married,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,59,2,146,7,4895
Master,Together,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,75,1,319,12,4648
Master,Married,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,73,1,794,20,4398
Graduation,Married,57045.0,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,76,1,454,15,4863
PhD,Divorced,36957.0,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,73,2,152,7,4865
PhD,Married,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,49,1,797,21,4843
Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,54,1,1690,14,4609
Master,Married,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,2,20,3,4335
Graduation,Married,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,82,0,1428,20,4362
Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,36,1,209,8,4705
Graduation,Single,57537.0,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,47,1,545,15,4588
Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,60,0,96,5,4733
Graduation,Together,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,78,0,222,9,4330
Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,54,3,61,5,4309
Graduation,Married,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,53,2,44,6,4356
PhD,Together,34578.0,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,54,3,8,3,4283
2n Cycle,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,54,0,817,22,4463
Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,60,1,1371,19,4799
PhD,Together,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,57,1,42,4,4337
Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,67,0,60,4,4752
Graduation,Married,28164.0,1,0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,56,1,78,6,4625
PhD,Married,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,52,1,23,3,4646
PhD,Married,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,54,1,19,3,4490
2n Cycle,Single,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,2,61,5,4295
Graduation,Single,31907.0,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,54,0,449,13,4686
Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,1,37,4,4654
2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,1,38,4,4340
Graduation,Married,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,41,0,1131,22,4396
Graduation,Single,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,2,34,5,4392
Graduation,Divorced,70844.0,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,59,2,294,12,4446
2n Cycle,Married,31086.0,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,47,2,48,4,4625
Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,65,2,289,11,4877
2n Cycle,Together,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,40,0,30,3,4724
Graduation,Married,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,62,0,125,6,4271
Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,43,1,156,7,4704
Graduation,Together,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,74,2,70,6,4550
Master,Married,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,77,2,22,3,4485
Graduation,Together,21645.0,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,47,1,65,6,4868
Master,Widow,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,78,0,1930,20,4817
Graduation,Together,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,80,0,2283,22,4479
Graduation,Married,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,68,0,310,12,4461
2n Cycle,Married,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,55,0,1319,17,4764
Graduation,Married,52852.0,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,69,1,879,22,4779
PhD,Together,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,44,0,1244,16,4451
2n Cycle,Together,69401.0,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,53,1,690,13,4302
Graduation,Together,46053.0,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,54,1,209,9,4701
Graduation,Married,77343.0,0,0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,61,0,1134,16,4224
Graduation,Single,73892.0,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,73,0,1507,22,4432
PhD,Single,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,59,1,57,5,4476
PhD,Together,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,61,0,529,15,4874
Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,57,0,1091,15,4208
Graduation,Divorced,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,55,1,180,8,4828
Graduation,Together,26290.0,1,1,2013-01-12,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,54,2,77,6,4737
Graduation,Single,93790.0,0,0,2014-02-12,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,56,0,2349,25,4341
PhD,Married,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,52,0,534,16,4857
Master,Widow,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,76,1,556,17,4358
Graduation,Together,57957.0,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,67,1,637,18,4518
PhD,Together,46015.0,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,71,2,46,4,4281
Graduation,Together,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,48,1,44,6,4215
Master,Married,28072.0,1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,1,47,4,4560
Master,Divorced,49476.0,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,63,1,795,18,4578
Graduation,Married,50725.0,0,1,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,73,1,586,17,4705
Graduation,Together,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,74,0,1574,19,4617
PhD,Married,41145.0,1,1,2014-02-08,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,76,2,13,3,4345
Graduation,Together,67419.0,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,56,1,1471,21,4733
2n Cycle,Married,23162.0,1,1,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,56,2,65,5,4394
Graduation,Married,34380.0,1,0,2013-05-02,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,49,1,175,8,4627
Graduation,Single,34704.0,0,1,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,60,1,40,4,4632
PhD,Married,94871.0,0,2,2012-09-01,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,57,2,1078,17,4870
Graduation,Married,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,68,1,1115,19,4794
Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,72,1,134,7,4706
Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,70,0,1540,22,4787
PhD,Married,59892.0,0,1,2013-11-02,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,56,1,87,6,4443
Master,Single,41020.0,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,39,0,217,9,4448
PhD,Married,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,65,1,1034,25,4360
Graduation,Single,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,47,1,1180,24,4658
Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,66,1,819,20,4871
2n Cycle,Together,19414.0,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,45,1,32,4,4460
Graduation,Married,19107.0,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,46,1,46,4,4515
2n Cycle,Together,75484.0,0,1,2012-08-02,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,50,1,1159,16,4900
Master,Single,70379.0,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,50,1,860,22,4687
Master,Together,79419.0,0,0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,56,0,1631,14,4211
PhD,Together,64014.0,2,1,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,80,3,444,15,4223
Graduation,Married,76998.0,0,1,2013-01-11,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,71,1,1910,27,4738
Master,Together,49854.0,1,0,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,54,1,380,13,4435
PhD,Married,60585.0,1,1,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,55,2,736,20,4574
PhD,Divorced,42873.0,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,76,2,269,11,4728
Graduation,Together,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,38,0,2524,28,4541
Graduation,Together,57867.0,1,0,2013-10-01,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,48,1,612,18,4475
Graduation,Married,35765.0,1,0,2013-12-11,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,36,1,75,6,4404
Graduation,Married,65492.0,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,67,0,1045,24,4358
Graduation,Divorced,32952.0,1,0,2013-12-01,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,49,1,55,5,4414
PhD,Together,53374.0,0,1,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,57,1,1064,15,4886
Graduation,Together,71706.0,0,1,2012-11-13,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,67,1,1443,21,4797
Graduation,Married,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,38,0,1366,29,4736
Master,Together,53253.0,1,1,2013-02-11,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,51,2,436,12,4707
2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,1,38,4,4340
Graduation,Married,42014.0,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,49,1,436,14,4885
Master,Married,54108.0,1,1,2012-11-05,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,53,2,747,19,4805
PhD,Single,49667.0,0,0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,71,0,1396,20,4882
Master,Married,63206.0,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,52,0,928,13,4305
Master,Married,57136.0,1,1,2013-07-09,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,54,2,642,17,4559
2n Cycle,Together,46772.0,0,1,2012-11-07,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,51,1,1048,24,4803
PhD,Married,78931.0,0,0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,55,0,943,23,4451
Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,68,1,907,22,4590
Graduation,Married,84219.0,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,38,0,1198,17,4351
Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,51,2,120,7,4884
Graduation,Married,73538.0,0,1,2012-11-25,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,61,1,1658,23,4785
Graduation,Married,79529.0,0,0,2014-04-27,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,40,0,1638,21,4267
2n Cycle,Together,20981.0,0,0,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,49,0,73,6,4629
Graduation,Single,51766.0,1,0,2014-03-11,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,46,1,275,10,4314
Graduation,Married,55759.0,0,1,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,64,1,854,21,4782
Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,48,1,78,6,4497
Master,Married,37787.0,1,0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,54,1,106,6,4486
Graduation,Single,27242.0,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,56,1,106,5,4799
PhD,Single,87188.0,0,0,2013-06-03,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,43,0,1923,18,4595
Graduation,Together,69930.0,0,0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,55,0,1662,21,4603
Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,50,1,84,6,4346
PhD,Married,37401.0,1,0,2014-05-06,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,1,48,5,4258
Graduation,Single,3502.0,1,0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,53,1,5,0,4646
Graduation,Married,58597.0,1,1,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,50,2,733,20,4790
PhD,Widow,82032.0,0,0,2014-04-05,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,78,0,1234,17,4289
Graduation,Together,28087.0,1,1,2012-12-11,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,68,2,112,6,4769
PhD,Single,74004.0,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,39,0,1658,14,4329
Graduation,Together,19740.0,0,1,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,66,1,55,5,4666
2n Cycle,Married,57036.0,0,1,2012-12-11,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0,51,1,1513,22,4769
2n Cycle,Together,53083.0,1,1,2013-05-15,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,68,2,271,11,4614
PhD,Married,69283.0,0,1,2014-06-14,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,51,1,904,23,4219
Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1,51,2,120,7,4884
2n Cycle,Married,23331.0,1,0,2012-09-04,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,38,1,103,6,4867
2n Cycle,Single,23331.0,1,0,2012-10-05,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,3,11,0,38,1,269,11,4836
Graduation,Single,9255.0,1,0,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0,37,1,22,4,4395
PhD,Widow,67786.0,0,0,2013-12-07,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1,67,0,1156,15,4408
PhD,Married,71969.0,0,1,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0,55,1,1086,16,4825
Master,Single,59235.0,1,0,2013-01-12,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,59,1,1128,25,4737
Graduation,Together,31928.0,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,37,1,72,7,4297
Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,65,2,964,23,4682
Graduation,Married,65819.0,0,0,2012-11-29,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0,48,0,1383,19,4781
PhD,Single,51411.0,1,2,2013-05-26,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,73,3,18,3,4603
Graduation,Divorced,51983.0,0,1,2012-08-31,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,3,11,0,62,1,793,21,4871
Master,Together,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,40,1,100,6,4736
2n Cycle,Married,30390.0,0,0,2013-09-02,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,3,11,0,39,0,80,5,4504
Graduation,Single,30983.0,0,0,2012-11-09,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,3,11,1,63,0,167,7,4801
Graduation,Widow,66033.0,0,1,2013-01-20,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,3,11,0,69,1,677,18,4729
2n Cycle,Married,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,51,2,23,3,4661
Master,Divorced,57530.0,0,1,2013-10-12,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,3,11,0,75,1,92,6,4464
2n Cycle,Married,76800.0,0,0,2014-03-08,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,3,11,0,61,0,641,15,4317
Graduation,Married,63943.0,0,1,2012-09-02,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,3,11,0,70,1,1106,16,4869
Graduation,Together,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,64,0,1033,13,4241
Graduation,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,52,1,1174,27,4890
Master,Married,37054.0,1,1,2013-09-15,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,3,11,0,59,2,25,4,4491
Master,Together,47175.0,1,1,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,3,11,1,64,2,240,10,4813
Graduation,Divorced,31859.0,1,0,2013-06-14,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,50,1,20,3,4584
Graduation,Divorced,27215.0,2,1,2013-01-23,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,3,11,0,65,3,102,7,4726
PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,50,1,1034,23,4547
Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,43,1,156,7,4704
Master,Married,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,50,2,458,15,4441
